name,author_id,snippet,link,source
Yoon Seok Kim,gX1YF6IAAAAJ,"Department of Bioengineering, Stanford University - ‪‪Cited by 3037‬‬ - ‪bioengineering‬ - ‪neuroscience‬",https://scholar.google.com/citations?user=gX1YF6IAAAAJ&hl=en,Google Scholar
Jaehyung Kim,CDOzdzcAAAAJ,"PhD Student, Stanford University - ‪‪Cited by 295‬‬ - ‪Cryptology‬ - ‪Cryptography‬ - ‪Combinatorics‬",https://scholar.google.com/citations?user=CDOzdzcAAAAJ&hl=en,Google Scholar
Hyeonji Kim,0_Ww3pEAAAAJ,Stanford University - ‪‪Cited by 2841‬‬ - ‪3D Bioprinting‬ - ‪Biomaterials‬ - ‪Tissue engineering‬ - ‪Regenerative medicine‬,https://scholar.google.com/citations?user=0_Ww3pEAAAAJ&hl=en,Google Scholar
Choeun Kim - Google 학술 검색,-ws8Ty0AAAAJ,Stanford University - ‪‪인용 횟수 13번‬‬ - ‪Electrochemistry‬,https://scholar.google.com/citations?user=-ws8Ty0AAAAJ&hl=ko,Google Scholar
Kyun Kyu Kim,hX4shw4AAAAJ,Stanford University - ‪‪Cited by 3028‬‬ - ‪Wearable Device‬ - ‪Machine Learning‬ - ‪Representation Learning‬ - ‪Sensors‬,https://scholar.google.com/citations?user=hX4shw4AAAAJ&hl=en,Google Scholar
Moo Jin Kim - Google Scholar,ZKRs0oEAAAAJ,Stanford University - ‪‪Cited by 3495‬‬ - ‪machine learning‬ - ‪robotics‬ - ‪reinforcement learning‬,https://scholar.google.com/citations?user=ZKRs0oEAAAAJ&hl=en,Google Scholar
Hyunjoon Kim,wWojQSoAAAAJ,Hyunjoon Kim. SLAC National Accelerator Laboratory. Verified email at slac.stanford.edu. Machine Learning AcceleratorsMemory Centric Systemsx-ray ...,https://scholar.google.com/citations?user=wWojQSoAAAAJ&hl=en,Google Scholar
Ji Woong Kim,Z_lj4yMAAAAJ,Stanford University - ‪‪Cited by 425‬‬ - ‪robotics‬,https://scholar.google.com/citations?user=Z_lj4yMAAAAJ&hl=en,Google Scholar
Sungsoon Kim - Google 학술 검색,McDyKNgAAAAJ,Korea Basic Science Institute (KBSI) - ‪‪인용 횟수 1549번‬‬ - ‪Photoelectrochemistry‬ - ‪Electrochemistry‬,https://scholar.google.com/citations?user=McDyKNgAAAAJ&hl=ko,Google Scholar
Kyung Geun Kim - Google 학술 검색,212remYAAAAJ,Stanford University - ‪‪인용 횟수 52번‬‬ - ‪Computational Neuroscience‬ - ‪Machine Learning‬,https://scholar.google.com/citations?user=212remYAAAAJ&hl=ko,Google Scholar
Woo Jin Kim,iv3U0lYAAAAJ,"Woo Jin Kim. Geballe Laboratory for Advanced Materials, Stanford University. Verified email at stanford.edu - Homepage · Condensed matter physics ...",https://scholar.google.com/citations?user=iv3U0lYAAAAJ&hl=en,Google Scholar
Eunyoung Kim,LCjaajQAAAAJ,Eunyoung Kim. Stanford University. Verified email at stanford.edu. ArticlesCited byPublic access. Title. Sort. Sort by citationsSort by yearSort by ...,https://scholar.google.com/citations?user=LCjaajQAAAAJ&hl=en,Google Scholar
Kuno Kim,xhMkQfwAAAAJ,"Kuno Kim. Other names Kun Ho Kim. Ph.D, Stanford University. Verified email at cs.stanford.edu. Machine LearningArtificial Intelligence. ArticlesCited ...",https://scholar.google.com/citations?user=xhMkQfwAAAAJ&hl=en,Google Scholar
Choeun Kim - Google 학술 검색,-ws8Ty0AAAAJ,Choeun Kim. Stanford University. stanford.edu의 이메일 확인됨. Electrochemistry. 학술자료인용. 제목. 정렬. 서지정보순 정렬연도순 정렬제목순 정렬. 인용.,https://scholar.google.com/citations?user=-ws8Ty0AAAAJ&hl=ko,Google Scholar
Minyeong Kim - Google 학술 검색,Jh3S9aAAAAAJ,Minyeong Kim. Stanford University. stanford.edu의 이메일 확인됨. 학술자료인용. 제목. 정렬. 서지정보순 정렬연도순 정렬제목순 정렬. 인용. 인용. 연도 ...,https://scholar.google.com/citations?user=Jh3S9aAAAAAJ&hl=ko,Google Scholar
Dae Hyun Kim,bjKa3nEAAAAJ,Assistant Professor - Yonsei University - ‪‪Cited by 692‬‬ - ‪Data Visualization‬ - ‪Human Computer Interaction‬ - ‪Natural Language Processing‬,https://scholar.google.com/citations?user=bjKa3nEAAAAJ&hl=en,Google Scholar
Youngjin Kim - Google 학술 검색,NZHMHQMAAAAJ,Stanford University - ‪‪인용 횟수 338번‬‬ - ‪Metasurfaces‬ - ‪Nanophotonics‬ - ‪Computational optics‬,https://scholar.google.com/citations?user=NZHMHQMAAAAJ&hl=ko,Google Scholar
Ji-il Kim,JAOIX4wAAAAJ,Ji-il Kim. Stanford University. Verified email at stanford.edu. NeuroscienceOrganoidAssembloid. ArticlesCited byPublic access. Title. Sort. Sort by ...,https://scholar.google.com/citations?user=JAOIX4wAAAAJ&hl=en,Google Scholar
Kim Kunwoo - Google 학술 검색,CTEYGUoAAAAJ,Kim Kunwoo. Stanford University. ccrma.stanford.edu의 이메일 확인됨. 학술자료인용. 제목. 정렬. 서지정보순 정렬연도순 정렬제목순 정렬. 인용. 인용. 연도 ...,https://scholar.google.com/citations?user=CTEYGUoAAAAJ&hl=ko,Google Scholar
Jeonghyeon Kim - Google 학술 검색,EUBtBGYAAAAJ,"Jeonghyeon Kim. Stanford, Chemical and Systems Biology. stanford.edu의 이메일 확인됨. chemical biology. 학술자료인용공개 액세스. 제목. 정렬. 서지 ...",https://scholar.google.com/citations?user=EUBtBGYAAAAJ&hl=ko,Google Scholar
Yunsung Kim,WXaibB0AAAAJ,Stanford University - ‪‪Cited by 250‬‬ - ‪Computational Eduation‬ - ‪Educational Analytics‬ - ‪Artificial Intelligence‬ - ‪Machine Learning‬,https://scholar.google.com/citations?user=WXaibB0AAAAJ&hl=en,Google Scholar
Donghoon Kim,9EjXOR0AAAAJ,Stanford University - ‪‪Cited by 130‬‬ - ‪MRI‬ - ‪PET‬ - ‪AI‬ - ‪Alzheimer's Disease‬ - ‪Brain‬,https://scholar.google.com/citations?user=9EjXOR0AAAAJ&hl=en,Google Scholar
Kyung-Su Kim (김경수),OEIi-0QAAAAJ,"Akshat PandeyDepartment of Physics, Stanford UniversityVerified email at stanford.edu. Follow. Kyung-Su Kim (김경수).",https://scholar.google.com/citations?user=OEIi-0QAAAAJ&hl=en,Google Scholar
Yun-Tae Kim,MKnG7zAAAAAJ,Stanford University - ‪‪Cited by 1984‬‬ - ‪Nanomaterials‬ - ‪Sensors‬ - ‪Nanophotonics‬,https://scholar.google.com/citations?user=MKnG7zAAAAAJ&hl=en,Google Scholar
Sung-Won Kim - Google 학술 검색,Bp1pQFQAAAAJ,Stanford University Schol of Medicine - ‪‪인용 횟수 349번‬‬ - ‪Tissue engineering‬,https://scholar.google.com/citations?user=Bp1pQFQAAAAJ&hl=ko,Google Scholar
Dongha Kim - Google 학술 검색,nW53znMAAAAJ,"Shanhui FanProfessor of Electrical Engineering, Stanford Universitystanford.edu의 이메일 확인됨 ... S Park, J Kim, D Kim, K Watanabe, T Taniguchi, MK Seo.",https://scholar.google.com/citations?user=nW53znMAAAAJ&hl=ko,Google Scholar
Hyungjin Kim - Google 학술 검색,fFwVv8MAAAAJ,Stanford University - ‪‪인용 횟수 4번‬‬ - ‪Systems Vaccinology‬ - ‪Immunology‬ - ‪Computational Immunology‬ - ‪Multi-omics‬,https://scholar.google.com/citations?user=fFwVv8MAAAAJ&hl=ko,Google Scholar
Dong Gyu Hwang - Google 학술 검색,wSiGTNkAAAAJ,"Hyeonji KimStanford Universitystanford.edu의 이메일 확인됨 ... J Kim, IK Shim, DG Hwang, YN Lee, M Kim, H Kim, SW Kim, S Lee, ... Journal of ...",https://scholar.google.com/citations?user=wSiGTNkAAAAJ&hl=ko,Google Scholar
Peter S. Kim,Xsqz-RcAAAAJ,Stanford University - ‪‪Cited by 50104‬‬,https://scholar.google.com/citations?user=Xsqz-RcAAAAJ&hl=en,Google Scholar
Benjamin Kim,HeAdxMsAAAAJ,Stanford University - ‪‪Cited by 1866‬‬ - ‪Bioengineering‬ - ‪Protein Engineering‬,https://scholar.google.com/citations?user=HeAdxMsAAAAJ&hl=en,Google Scholar
Gene S-H Kim,xHfhM3MAAAAJ,"Undergraduate, Stanford University - ‪‪Cited by 239‬‬ - ‪human-computer interaction‬ - ‪accessibility‬ - ‪haptics‬ - ‪personal fabrication‬ - ‪data‬ ...",https://scholar.google.com/citations?user=xHfhM3MAAAAJ&hl=en,Google Scholar
Soohyun Kim,zxcAEt8AAAAJ,Stanford University - ‪‪Cited by 357‬‬ - ‪antibody and vaccines‬,https://scholar.google.com/citations?user=zxcAEt8AAAAJ&hl=en,Google Scholar
Jiyeong Kim,-LPyCv8AAAAJ,Stanford University - ‪‪Cited by 329‬‬ - ‪AI/NLP‬ - ‪Clinical informatics‬ - ‪Patient-Centered Care‬ - ‪Mental Health‬,https://scholar.google.com/citations?user=-LPyCv8AAAAJ&hl=en,Google Scholar
Ha Rin Kim,6izu1SEAAAAJ,"Postdoc, Stanford University - ‪‪Cited by 221‬‬ - ‪Drug delivery‬ - ‪Prodrug‬ - ‪Gene therapy‬ - ‪Cancer immunotherapy‬ - ‪Cancer‬",https://scholar.google.com/citations?user=6izu1SEAAAAJ&hl=en,Google Scholar
Dongha Kim - Google 학술 검색,nW53znMAAAAJ,"Shanhui FanProfessor of Electrical Engineering, Stanford Universitystanford.edu의 이메일 확인됨 ... S Park, J Kim, D Kim, K Watanabe, T Taniguchi, MK Seo.",https://scholar.google.com/citations?user=nW53znMAAAAJ&hl=ko,Google Scholar
David A. Kim,gcpu4RkAAAAJ,"Assistant Professor, Stanford University - ‪‪Cited by 3306‬‬ - ‪Emergency Medicine‬ - ‪machine learning‬ - ‪artificial intelligence‬",https://scholar.google.com/citations?user=gcpu4RkAAAAJ&hl=en,Google Scholar
Kim Butts Pauly,x6cMRgIAAAAJ,"Professor of Radiology, Bioengineering and Electrical Engineering, by courtesy, Stanford University - ‪‪Cited by 18242‬‬ - ‪Transcranial Ultrasound‬ ...",https://scholar.google.com/citations?user=x6cMRgIAAAAJ&hl=en,Google Scholar
Hyung-Suk Kim,x2-4KIQAAAAJ,"Department of Electrical Engineering, CCRMA, Stanford University - ‪‪Cited by 447‬‬ - ‪Audio Analysis‬ - ‪Audio Synthesis‬ - ‪Mobile Audio‬ - ‪Data‬ ...",https://scholar.google.com/citations?user=x2-4KIQAAAAJ&hl=en,Google Scholar
Dong Gyu Hwang - Google 학술 검색,wSiGTNkAAAAJ,"Hyeonji KimStanford Universitystanford.edu의 이메일 확인됨 ... J Kim, IK Shim, DG Hwang, YN Lee, M Kim, H Kim, SW Kim, S Lee, ... Journal of ...",https://scholar.google.com/citations?user=wSiGTNkAAAAJ&hl=ko,Google Scholar
Sunghwan Kim - Google 학술 검색,4jXktg0AAAAJ,Sunghwan Kim. Stanford University. alumni.stanford.edu의 이메일 확인됨 - 홈페이지 · EnergySustainabilitySmart CityAIoTComputer Vision. 학술자료인용 ...,https://scholar.google.com/citations?user=4jXktg0AAAAJ&hl=ko,Google Scholar
Soohyun Kim,zxcAEt8AAAAJ,Stanford University - ‪‪Cited by 357‬‬ - ‪antibody and vaccines‬,https://scholar.google.com/citations?user=zxcAEt8AAAAJ&hl=en,Google Scholar
Jiyeong Kim,-LPyCv8AAAAJ,Stanford University - ‪‪Cited by 329‬‬ - ‪AI/NLP‬ - ‪Clinical informatics‬ - ‪Patient-Centered Care‬ - ‪Mental Health‬,https://scholar.google.com/citations?user=-LPyCv8AAAAJ&hl=en,Google Scholar
Hyung-Suk Kim,x2-4KIQAAAAJ,"Department of Electrical Engineering, CCRMA, Stanford University - ‪‪Cited by 447‬‬ - ‪Audio Analysis‬ - ‪Audio Synthesis‬ - ‪Mobile Audio‬ - ‪Data‬ ...",https://scholar.google.com/citations?user=x2-4KIQAAAAJ&hl=en,Google Scholar
Sung Eun Kim,fuwl1nEAAAAJ,Stanford University - ‪‪Cited by 59‬‬ - ‪Golf‬ - ‪Sports Biomechanics‬ - ‪3D Motion Analysis‬ - ‪Artificial Intelligence‬,https://scholar.google.com/citations?user=fuwl1nEAAAAJ&hl=en,Google Scholar
David A. Kim,gcpu4RkAAAAJ,"Assistant Professor, Stanford University - ‪‪Cited by 3306‬‬ - ‪Emergency Medicine‬ - ‪machine learning‬ - ‪artificial intelligence‬",https://scholar.google.com/citations?user=gcpu4RkAAAAJ&hl=en,Google Scholar
Taeho Kim,pkwyCzgAAAAJ,Stanford University - ‪‪Cited by 160‬‬ - ‪Computational Mechanics‬ - ‪Friction‬ - ‪Induced Seismicity‬,https://scholar.google.com/citations?user=pkwyCzgAAAAJ&hl=en,Google Scholar
Minyeong Kim,Jh3S9aAAAAAJ,Stanford University - ‪‪Cited by 17‬‬,https://scholar.google.com/citations?user=Jh3S9aAAAAAJ,Google Scholar
Samuel H. Kim,h-nA5dIAAAAJ,"MD/PhD Student, Stanford University - ‪‪Cited by 480‬‬ - ‪Epigenetics‬ - ‪Gene Regulation‬ - ‪Chemical Biology‬ - ‪Genomics‬ - ‪Ophthalmology‬",https://scholar.google.com/citations?user=h-nA5dIAAAAJ&hl=en,Google Scholar
Minseo (Sonia) Kim,Ezj-DbcAAAAJ,"Graduate Student, Stanford University - ‪computational imaging‬ - ‪inverse problems‬ - ‪signal processing‬",https://scholar.google.com/citations?user=Ezj-DbcAAAAJ&hl=en,Google Scholar
Grace Ra Kim,2htCHlQAAAAJ,"Aero Astro PhD Student, Stanford University - ‪‪Cited by 90‬‬ - ‪Satellites‬ - ‪Decision Making Under Uncertainty‬ - ‪Optimization‬ - ‪Federated Learning‬",https://scholar.google.com/citations?user=2htCHlQAAAAJ&hl=en,Google Scholar
Dongeon Kim,uB31_i8AAAAJ,Stanford University - ‪‪Cited by 885‬‬ - ‪Immunology‬ - ‪Vascular biology‬,https://scholar.google.com/citations?user=uB31_i8AAAAJ&hl=en,Google Scholar
Paul Kim,BBHfVh0AAAAJ,Stanford University - ‪‪Cited by 1845‬‬ - ‪education‬ - ‪technology‬ - ‪HCI‬ - ‪international development‬ - ‪artificial intelligence‬,https://scholar.google.com/citations?user=BBHfVh0AAAAJ&hl=en,Google Scholar
Lily H. Kim,GaZJUQ4AAAAJ,Stanford School of Medicine - ‪‪Cited by 1939‬‬,https://scholar.google.com/citations?user=GaZJUQ4AAAAJ&hl=en,Google Scholar
Dale Daniel Kim,5QiyRIkAAAAJ,Stanford University - ‪‪Cited by 51‬‬,https://scholar.google.com/citations?user=5QiyRIkAAAAJ&hl=en,Google Scholar
Changhyun Kim - Google 학술 검색,sHkr4OsAAAAJ,"Youngjin KimStanford Universitystanford.edu의 이메일 확인됨. Sun-Je KimSoongsil University, School of Electrical Engineeringssu.ac.kr ...",https://scholar.google.com/citations?user=sHkr4OsAAAAJ&hl=ko,Google Scholar
Philip Kim,vKodLNwAAAAJ,"... StanfordVerified email at stanford.edu. Kristiaan De GreveProfessor of Electrical Engineering, KU Leuven; Fellow, director, imec; visiting ...",https://scholar.google.com/citations?user=vKodLNwAAAAJ&hl=en,Google Scholar
Hao Su - Google Acadèmic,1P8Zu04AAAAJ,"L Yi, VG Kim, D Ceylan, IC Shen, M Yan, H Su, C Lu, Q Huang, A Sheffer, ... ACM Transactions on Graphics (ToG) 35 (6), 1-12, 2016.",http://scholar.google.com/citations?user=1P8Zu04AAAAJ&hl=ca,Google Scholar
Dong Gyu Hwang - Google 학술 검색,wSiGTNkAAAAJ,"Hyeonji KimStanford Universitystanford.edu의 이메일 확인됨 ... J Kim, IK Shim, DG Hwang, YN Lee, M Kim, H Kim, SW Kim, S Lee, ... Journal of ...",https://scholar.google.com/citations?user=wSiGTNkAAAAJ&hl=ko,Google Scholar
Dong Rip Kim,Kfe1nMMAAAAJ,"... Stanford UniversityVerified email at stanford.edu. Chi Hwan Lee ... MH Kim, H Kim, KS Lee, DR Kim. Energy Conversion and Management 138, 1 ...",https://scholar.google.com/citations?user=Kfe1nMMAAAAJ&hl=en,Google Scholar
Jihyun Baek - Google 학술 검색,vmjrVJYAAAAJ,"공동 저자. Xiaolin ZhengProfessor of Mechanical Engineering, and Energy Science & Engineering, Stanford Universitystanford.edu의 이메일 확인됨 ... E Kim, S Kim, Y ...",https://scholar.google.com/citations?user=vmjrVJYAAAAJ&hl=ko,Google Scholar
Gunhee Kim,CiSdOV0AAAAJ,Youngjin KimUnknotVerified email at vision.snu.ac.kr. Yejin ChoiStanford University / NVIDIAVerified email at stanford.edu.,https://scholar.google.com/citations?user=CiSdOV0AAAAJ&hl=en,Google Scholar
Taek-Seung Kim - Google 학술 검색,v1gDHewAAAAJ,... Stanford University; Harvard University PhDstanford.edu의 이메일 확인됨.,https://scholar.google.com/citations?user=v1gDHewAAAAJ&hl=ko,Google Scholar
Donggun Eum - Google 학술 검색,AKHPGAwAAAAJ,"Stanford University/SLAC - ‪‪인용 횟수 2397번‬‬ - ‪Batteries‬ ... D Eum, B Kim, SJ Kim, H Park, J Wu, SP Cho, G Yoon, MH Lee, SK Jung ...",https://scholar.google.com/citations?user=AKHPGAwAAAAJ&hl=ko,Google Scholar
Dongyeon Kim - Google 학술 검색,EYqTPIQAAAAJ,"Youngjin KimStanford Universitystanford.edu의 이메일 확인됨. Rafal K. MantiukProfessor of Graphics and Displays, University of ...",https://scholar.google.com/citations?user=EYqTPIQAAAAJ&hl=ko,Google Scholar
Feng Ruan - Google Acadèmic,XbjOzyQAAAAJ,"Department of EECS, University of California, Berkeley - ‪‪1.767 citacions‬‬ - ‪Machine Learning‬ - ‪Statistics‬",http://scholar.google.com/citations?user=XbjOzyQAAAAJ&hl=ca,Google Scholar
Dokyoung Kim,NCgzmA4AAAAJ,Jong Min AnStanford UniversityVerified email at stanford.edu. YUNA JUNGKorea Institute of Science and Technology (KIST)Verified email ...,https://scholar.google.com/citations?user=NCgzmA4AAAAJ&hl=en,Google Scholar
Young-Jin KIM,DqkYhz4AAAAJ,"Matthias KlingSLAC, Stanford UniversityVerified email at stanford.edu. Joonhee ChoiAssistant Professor, Stanford University ...",https://scholar.google.com/citations?user=DqkYhz4AAAAJ&hl=en,Google Scholar
Seungchul Kim - Google 학술 검색,Wh31HnIAAAAJ,"Joonhee ChoiAssistant Professor, Stanford Universitystanford.edu의 이메일 확인됨 ... S Han, H Kim, YW Kim, YJ Kim, S Kim, IY Park, SW Kim.",https://scholar.google.com/citations?user=Wh31HnIAAAAJ&hl=ko,Google Scholar
Hyeonseok Kim - Google 학술 검색,bvqCvjEAAAAJ,Hojoong KimGeorgia Institute of Technologygatech.edu의 이메일 확인됨. Kyun Kyu KimStanford Universitystanford.edu의 이메일 확인됨.,https://scholar.google.com/citations?user=bvqCvjEAAAAJ&hl=ko,Google Scholar
Young Min Kim - Google 학술 검색,TjYQs-AAAAAJ,"Sebastian ThrunProfessor of Computer Science, Stanfordstanford. ... D Zhang, C Choi, J Kim, YM Kim. International Conference on Learning ...",https://scholar.google.com/citations?user=TjYQs-AAAAAJ&hl=ko,Google Scholar
Hyeonseok Kim - Google 학술 검색,bvqCvjEAAAAJ,Hojoong KimGeorgia Institute of Technologygatech.edu의 이메일 확인됨. Kyun Kyu KimStanford Universitystanford.edu의 이메일 확인됨.,https://scholar.google.com/citations?user=bvqCvjEAAAAJ&hl=ko,Google Scholar
Yoon-Yeong Kim - Google 학술 검색,M_Vf2z4AAAAJ,"Dongjun KimStanford Universitystanford.edu의 이메일 확인됨 ... YY Kim, H Kim, WS Lee, HL Choi, IC Moon. Journal of Aerospace Information Systems ...",https://scholar.google.com/citations?user=M_Vf2z4AAAAJ&hl=ko,Google Scholar
Hyun Soo Han - Google 학술 검색,IEN324AAAAAJ,"... Stanfordstanford.edu의 이메일 확인됨. Jung Kyu KimSchool of ... HS Han, GS Han, JS Kim, DH Kim, JS Hong, S Caliskan, HS Jung, IS Cho ...",https://scholar.google.com/citations?user=IEN324AAAAAJ&hl=ko,Google Scholar
Jiseon Kim,RNmRwOoAAAAJ,Yejin ChoiStanford University / NVIDIAVerified email at stanford.edu. In Song KimAssociate Professor of Political Science ...,https://scholar.google.com/citations?user=RNmRwOoAAAAJ&hl=en,Google Scholar
Suyeon Choi - Google 학술 검색,UdimOIwAAAAJ,Gun-Yeal LeeStanford Universitystanford.edu의 이메일 확인됨. Dongyeon KimUniversity of Cambridgecam.ac.uk의 이메일 확인됨.,https://scholar.google.com/citations?user=UdimOIwAAAAJ&hl=ko,Google Scholar
Daejoong Kim,ZlgDEJEAAAAJ,"... StanfordVerified email at stanford.edu. Shawn LitsterProfessor, Mechanical Engineering, Carnegie Mellon UniversityVerified email at andrew.cmu ...",https://scholar.google.com/citations?user=ZlgDEJEAAAAJ&hl=en,Google Scholar
Jeehee Lee (이지희) - Google 학술 검색,_WDLPvEAAAAJ,"Stanford University, Orthopedic Surgery - ‪‪인용 횟수 1054번‬‬ - ‪Biomaterials‬ ... H Han, B Kang, SM Sharker, TB Kashem, Y Kim, J Lee, M Park, E Kim, ...",https://scholar.google.com/citations?user=_WDLPvEAAAAJ&hl=ko,Google Scholar
John Kim,ANnlqOwAAAAJ,"Professor, School of Electrical Engineering KAIST - ‪‪Cited by 10424‬‬ - ‪computer architecture‬ - ‪interconnection networks‬",https://scholar.google.com/citations?user=ANnlqOwAAAAJ&hl=en,Google Scholar
Mun Sek Kim,QCRtFyQAAAAJ,Co-authors. Yi CuiStanford UniversityVerified email at stanford.edu. Sang Cheol KimNational University of SingaporeVerified email at nus.edu.sg.,https://scholar.google.com/citations?user=QCRtFyQAAAAJ&hl=en,Google Scholar
Dong Hoe Kim,DGjsATkAAAAJ,"Department of Materials Science and Engineering, Korea University - ‪‪Cited by 13372‬‬ - ‪Perovskite solar cells‬ - ‪Inorganic-organic hybrid materials‬ ...",https://scholar.google.com/citations?user=DGjsATkAAAAJ&hl=en,Google Scholar
Daejoong Kim,ZlgDEJEAAAAJ,"... StanfordVerified email at stanford.edu. Shawn LitsterProfessor, Mechanical Engineering, Carnegie Mellon UniversityVerified email at andrew.cmu ...",https://scholar.google.com/citations?user=ZlgDEJEAAAAJ&hl=en,Google Scholar
Hyun Jin Kim,veQt5kcAAAAJ,"Mechanical Engineering, Stanford University - ‪‪Cited by 96‬‬ - ‪Heat transfer‬ - ‪plate heat exchanger‬",https://scholar.google.com/citations?user=veQt5kcAAAAJ&hl=en,Google Scholar
Yeongmin Kim - Google 학술 검색,SBF13JUAAAAJ,Dongjun KimStanford Universitystanford.edu의 이메일 확인됨. Se Jung KwonNAVER Cloudnavercorp.com의 이메일 확인됨.,https://scholar.google.com/citations?user=SBF13JUAAAAJ&hl=ko,Google Scholar
Dan Seung Kim,-BS4U9IAAAAJ,"Assistant Professor, University of Washington - ‪‪Cited by 3814‬‬ - ‪Cardivascular precision medicine‬ - ‪digital health‬ - ‪artificial intelligence‬",https://scholar.google.com/citations?user=-BS4U9IAAAAJ&hl=en,Google Scholar
Insub Kim,9Ps0H1QAAAAJ,Stanford University - ‪‪Cited by 98‬‬ - ‪Neuroscience‬ - ‪Psychology‬ - ‪Vision‬ - ‪AI‬,https://scholar.google.com/citations?user=9Ps0H1QAAAAJ&hl=en,Google Scholar
Aiden Kim,ST0ikgwAAAAJ,Stanford University - ‪‪Cited by 136‬‬ - ‪Artificial Intelligence‬ - ‪Planning‬,https://scholar.google.com/citations?user=ST0ikgwAAAAJ&hl=en,Google Scholar
Young-Jin KIM,DqkYhz4AAAAJ,"Matthias KlingSLAC, Stanford UniversityVerified email at stanford.edu. Joonhee ChoiAssistant Professor, Stanford University ...",https://scholar.google.com/citations?user=DqkYhz4AAAAJ&hl=en,Google Scholar
Soowon Kim,xjhFOLMAAAAJ,Stanford University School of Medicine - ‪‪Cited by 6756‬‬ - ‪Nutrition‬ - ‪nutrition epidemiology‬ - ‪health promotion‬ - ‪worksite wellness‬,https://scholar.google.com/citations?user=xjhFOLMAAAAJ&hl=en,Google Scholar
Jane Paik Kim,LGx-CZgAAAAJ,Stanford University School of Medicine - ‪‪Cited by 1818‬‬,https://scholar.google.com/citations?user=LGx-CZgAAAAJ&hl=en,Google Scholar
Jeongyeon Kim,IxemFj0AAAAJ,Stanford - ‪‪Cited by 97‬‬ - ‪HCI‬ - ‪video-based learning‬ - ‪interactive systems‬ - ‪multimedia authoring‬,https://scholar.google.com/citations?user=IxemFj0AAAAJ&hl=en,Google Scholar
Sam Kim,kwygjOcAAAAJ,Stanford University - ‪‪Cited by 1068‬‬ - ‪cryptography‬ - ‪computer security‬,https://scholar.google.com/citations?user=kwygjOcAAAAJ&hl=en,Google Scholar
Gunhee Kim,CiSdOV0AAAAJ,Youngjin KimUnknotVerified email at vision.snu.ac.kr. Yejin ChoiStanford University / NVIDIAVerified email at stanford.edu.,https://scholar.google.com/citations?user=CiSdOV0AAAAJ&hl=en,Google Scholar
